id	title	startTime	endTime	url	tags	address	name	latitude	longitude
452	Outdoor Running Session by ESN Leuven	2021-11-19T18:00:00Z	2021-11-19T19:30:00Z	https://fb.me/e/1sGHjhdKD	Sport, International	Studentenwijk Arenberg 1-23, 3001 Leuven	University Sport Centre KU Leuven		
453	European Parliament visit by ESN Leuven	2021-11-28T21:30:00Z	2021-11-29T15:30:00Z		Education, Culture, International	European Parliament, Brussels	European Parliament		
454	Kaas- en wijn avond	2021-11-24T18:00:00Z	2021-11-24T21:00:00Z	https://fb.me/e/2DBlKpb3g	Culinary	Brusselsestraat 246 	Doc's Bar		
455	Kerstcantus [GEANNULEERD]	2021-12-01T19:00:00Z	2021-12-01T22:59:00Z	https://www.facebook.com/events/956632898281643	Cantus	Tiensestraat 51	Recup	50.87722149188708	4.704737113413988
456	Jenevervoetbal	2021-11-25T19:00:00Z	2021-11-25T22:00:00Z	https://www.facebook.com/events/431627875041777	Sport	Raoul Claesstraat	De Bruul	50.88335784528187	4.695258186755358
457	Ingredients of Sexuality seminar by ESN Leuven	2021-11-29T19:00:00Z	2021-11-29T21:00:00Z	https://fb.me/e/24nlWALye	Education, International, Workshop	Naamsestraat 61, 3000 Leuven	CPR 01.43		
458	Christmas Market Trip to Düsseldorf by ESN Leuven	2021-12-05T07:00:00Z	2021-12-05T20:30:00Z	https://fb.me/e/d600PW8Ov	Culture, International	Düsseldorf, Germany	Düsseldorf, Germany		
459	Beerpong Tournament	2021-11-25T18:00:00Z	2021-11-25T20:30:00Z	https://fb.me/e/1Jw18CT8U	Sport		De Sportzak		
460	Historia Upperdare	2021-11-23T15:00:00Z	2021-11-23T17:00:00Z	https://www.facebook.com/events/971786813719159	Workshop	Blijde Inkomststraat 11	Historia Perma	50.87730611339675	4.708132790026842
461	Hot Doggy Foodsale	2021-11-23T11:00:00Z	2021-11-23T13:00:00Z	https://www.facebook.com/events/624023025283809	Culinary	Blijde Inkomststraat 11	Fakbar Letteren	50.877421198403354	4.708250807223497
462	Sextravaganza	2021-11-23T19:00:00Z	2021-11-23T22:59:00Z	https://www.facebook.com/events/913203335983195	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.87732303768028	4.708105967936693
463	Historia Christmas dinner [AFGELAST]	2021-12-08T18:30:00Z	2021-12-08T22:30:00Z	https://www.facebook.com/events/340404804632846	Culinary	Hagelandstraat 4	Zaal Pacem	50.89705595402694	4.702467964587389
464	BEST Leuven x Twipe - Hackathon	2022-03-24T17:30:00Z	2022-03-24T19:30:00Z	https://fb.me/e/1vsfVR8mm		Gaston Geenslaan 8, 3000 Leuven	Twipe		
465	ELSA Leuven: Info Event - ELSA Trainneeships	2021-11-23T19:00:00Z	2021-11-23T21:00:00Z	https://elsa-leuven.be/evenement/elsa-leuven-info-event-elsa-traineeships/	Education, International		TBD		
466	Weekly debate	2021-11-24T19:00:00Z	2021-11-24T21:00:00Z		International, Workshop	Sint-Michielsstraat 6	Maria-Theresiacollege		
467	Prepared debate	2021-11-29T19:00:00Z	2021-11-29T21:00:00Z	https://fb.me/e/4vxmABSLU	International, Workshop	Sint-Michielsstraat	Maria-Theresiacollege		
468	90s Party	2021-11-30T19:00:00Z	2021-11-30T22:59:00Z	https://www.facebook.com/events/745704363491338	Party	Blijde Imkomststraat 11	Fakbar Letteren	50.877312883110875	4.708079145846544
469	Jenever Fac	2021-11-28T20:00:00Z	2021-11-29T02:00:00Z	https://www.facebook.com/events/482824216387748	Party	Kiekenstraat 6, 3000 Leuven	Popclub Leuven	50.87870065374415	4.70045094340819
470	Weihnachtsmarkt Aken met Artifex	2021-12-04T21:00:00Z	2021-12-04T22:00:00Z	https://www.facebook.com/events/704807703816910/?ref=newsfeed	Culture		Aken, Duitsland	50.774482786073385	6.08472828715819
471	Consulting Projects: End Event	2021-12-07T19:00:00Z	2021-12-07T21:00:00Z	https://www.eventbrite.be/e/emergent-consulting-end-event-tickets-215832850867?aff=ebdsoporgprofile			Online		
472	Workshop NautaDutilh	2021-11-30T18:00:00Z	2021-11-30T20:00:00Z	https://www.facebook.com/events/328922705709758?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22permalink%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22edit_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Workshop, Career	Tiensestraat 41, 3000 Leuven	College De Valk, room DV3 01.07		
473	Kick-Off Student Startup Trip 2022 - Stockholm	2021-11-30T19:00:00Z	2021-11-30T22:00:00Z	https://www.aftleuven.be/trips/	International, Career	Zoom (Online)			
474	Doopwies: Grote Miserie	2021-12-02T18:30:00Z	2021-12-02T22:59:00Z	https://fb.me/e/1oMDFn2vG					
475	Kerstkubb	2021-12-08T18:30:00Z	2021-12-08T21:00:00Z	https://fb.me/e/5VSZsdmDW		Raoul Claesstraat, 3000 Leuven	De Bruul park	50.883689517038505	4.695633696017443
477	Theatre Bake Sale	2021-12-06T12:00:00Z	2021-12-06T14:00:00Z	https://www.facebook.com/events/332733938219744	Culinary	Blijde Inkomststraat 21	Erasmushuis	50.87727226481127	4.709473894534288
478	Eerstejaars papersessie	2021-12-07T13:00:00Z	2021-12-07T17:00:00Z	https://www.facebook.com/events/325365919091515	Education, First-year students	Blijde Inkomststraat 21	Erasmushuis 03.15 en 07.08	50.87725534050934	4.70943634360808
479	Historia’s Afgelaste-kerstetentje-thema-avond	2021-12-07T18:30:00Z	2021-12-07T22:00:00Z	https://www.facebook.com/events/1041673389960749	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.87726211023088	4.708063052592455
480	KU Leuven Job Fair	2022-03-03T13:00:00Z	2022-03-03T17:00:00Z	https://www.kuleuven.be/jobfair	Career	Online			
481	Secure Your Privacy 	2021-12-09T19:00:00Z	2021-12-09T21:00:00Z	https://fb.me/e/6Oj92O8FA	Education, Lecture	Andreas Vesaliusstraat 13	Groep T 		
482	Kerstwandeling Eerstejaars	2021-12-14T07:00:00Z	2021-12-14T09:00:00Z	https://www.facebook.com/events/5233104910040236	First-year students		Leuven		
483	Interfacultair Welsprekendheidstoernooi 2022	2022-03-03T19:00:00Z	2022-03-03T22:00:00Z	https://www.facebook.com/events/451913229608117?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D	Education, Culture	Andreas Vesaliusstraat 11, 3000 Leuven	Aula Vesalius	50.87523453467831	4.708046959338366
484	Onderwijsvergadering & Hearing	2021-12-21T17:00:00Z	2021-12-21T19:00:00Z	https://www.facebook.com/events/334836708493681	Education		Online		
485	Wat, de blok?	2021-12-23T11:30:00Z	2021-12-23T13:00:00Z	https://www.wina.be/nl/evenementen/2021-wat-de-blok/	First-year students		200K 00.06		
486	Basement sale	2021-12-22T13:00:00Z	2021-12-22T16:00:00Z	https://www.wina.be/en/evenementen/basementsale/		studentenwijk Arenberg 4/0	Winaliving		
487	Holy Hack 2022	2022-03-18T17:00:00Z	2022-03-19T17:00:00Z	https://www.facebook.com/HolyHack2022	International, Workshop, Career	Korbeekdamstraat 42, 3050 Oud-Heverlee	OHL Leuven	50.82647848262702	4.660947369036852
488	Bloedserieusweek Leuven	2022-03-14T07:00:00Z	2022-03-17T19:00:00Z	https://www.facebook.com/events/694832515293065/	Charity		Leuven		
489	Google Hash Code Hub (Raccoons - KU Leuven - AFT) 	2022-02-24T17:30:00Z	2022-02-24T21:30:00Z	https://www.facebook.com/events/1065540914222312?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D					
490	Plasmaweek Leuven	2022-02-21T07:30:00Z	2022-02-24T19:00:00Z	https://www.facebook.com/events/523467872229889/	Charity		Donorcentrum Leuven	50.88012899889362	4.669943498072802
492	Hacking maakleerplek	2022-03-09T16:00:00Z	2022-03-09T21:00:00Z	https://www.eventbrite.be/e/hacking-maakleerplek-tickets-245784617407	Education, International, Workshop, Career	Stapelhuisstraat 13/15	maakleerplek	50.88657969955178	4.705075071749865
493	Torchlight Walk	2022-02-10T17:00:00Z	2022-02-10T20:45:00Z	https://fb.me/e/1FCKGDfXh	Sport, International, First-year students	Tervuursevest 101/bus 1502, 3001 Leuven	Universitair Sportcentrum KULeuven		
494	Four of a kind	2022-02-07T19:30:00Z	2022-02-07T21:30:00Z	https://fb.me/e/1CyC8EPqg	Quiz, International, First-year students	Andreas Vesaliusstraat 34, 3000 Leuven	Pangaea KU Leuven lounge		
495	Inspirational Talks: impactful entrepreneurs share their story	2022-03-02T18:00:00Z	2022-03-02T21:00:00Z	https://lrd.kuleuven.be/kuleuvenkick/skills/kickchallenge/inspirationaltalks	Education, International, Lecture, Career	Leopold Vanderkelenstraat 28, 3000 Leuven	Museum M	50.87917790189925	4.70443670600432
496	Cocktails & Cupids Fac	2022-02-13T20:00:00Z	2022-02-13T22:59:00Z	https://www.facebook.com/events/633353307916154	Party	Zeelstraat 1, 3000 Leuven	't archief leuven	50.87825386380738	4.700236366686998
497	Brown Bag Lunch - Student-entrepreneur, what's in a name?	2022-02-23T12:00:00Z	2022-02-23T13:00:00Z	https://www.eventbrite.be/e/brown-bag-lunch-student-entrepreneur-whats-in-a-name-tickets-229243562667	Workshop, Lecture, Career	Naamsestraat 11-13	Studio Start	50.8779424622272	4.700885461268602
498	Get a Taste of Engage	2022-02-21T08:00:00Z	2022-02-21T16:00:00Z	https://www.facebook.com/events/651674582545065/?ref=newsfeed	Education, Charity, International	Edward van Evenstraat 4	Agora Learning Centre		
499	Eerstejaars Speeddate: Verboden Liefde	2022-02-15T19:30:00Z	2022-02-15T21:30:00Z	https://www.facebook.com/events/2828146823998131		Erasmusplein	Arena	50.87748889533332	4.708840893206774
500	Semester Kick-Off: Data & Sport x Info Event Consulting Projects	2022-02-22T19:00:00Z	2022-02-22T21:00:00Z	https://www.eventbrite.co.uk/e/semester-kick-off-data-sport-x-info-event-consulting-projects-tickets-263608198217		Parkstraat 51, 3000 Leuven	Aula Max Weber		
501	Week of the Volunteer - ICare 2022	2022-02-26T23:00:00Z	2022-03-05T23:00:00Z	https://fb.me/e/1s66xGdFe					
502	Workshop Data Science in practice by Addestino	2022-02-23T19:00:00Z	2022-02-23T21:00:00Z	https://www.aftleuven.be/works.../addestino-ai-data-science/		Naamsestraat 61 3000 Leuven	CPR College van Premonstreit (Lokaal 1.43)	50.875518874463154	4.700295375285326
503	Open Meeting 2.0	2022-02-21T17:15:00Z	2022-02-21T19:00:00Z	https://www.facebook.com/events/276734191255186/?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22left_rail%22%2C%22surface%22%3A%22bookmark%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22surface%22%2C%22surface%22%3A%22create_dialog%22%7D]%2C%22ref_notif_type%22%3Anull%7D	International, First-year students	Kasteelpark Arenberg 38	De Boshut		
504	Eerste- & Tweedejaars Fakbartocht	2022-02-17T21:30:00Z	2022-02-17T23:30:00Z	https://www.facebook.com/events/979017752727235	Party, First-year students	Blijde Inkomststraat 11	Historia Perma	50.877333192247384	4.708132790026842
505	The world of finance: The age & gender gap	2022-02-22T19:00:00Z	2022-02-22T22:55:00Z	https://www.facebook.com/events/468353381587686?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22search%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Education, Lecture	Andreas Vesaliusstraat 11, 3000 Leuven	Aula Vesalius		
506	Erotic Night	2022-02-17T21:00:00Z	2022-02-18T05:00:00Z	https://fb.me/e/1y2DuFiGT	Party	Brusselsestraat 246	Doc's Bar		
507	Après Après-ski Party	2022-02-21T19:00:00Z	2022-02-22T02:00:00Z	https://www.facebook.com/events/4827686800617969?acontext=%7B%22event_action_history%22%3A[%7B%22surface%22%3A%22page%22%7D]%7D	Party	Tiensestraat 53	Huis der Rechten		
508	Opening café	2022-02-16T19:00:00Z	2022-02-16T23:00:00Z	https://www.wina.be/en/evenementen/celibarcy-opening-caf%C3%A9/	Party		Alma 3		
509	Going International	2022-02-22T18:30:00Z	2022-02-22T21:00:00Z	https://ekonomika.be/evenementen/going-international/	Culture, International, Lecture, Career	Naamsestraat 59 , 3000 Leuven	ZI 02.21	50.87594538088993	4.70094446986693
510	Recruitment info event: join AIESEC in Leuven	2022-02-28T19:00:00Z	2022-02-28T21:00:00Z	https://fb.me/e/1jr7c26BE	Education, Culture, International, Career	Edward van Evenstraat 4, 3000 Leuven, Belgium	Hall Couvreur, Agora learning Center		
511	Bondingsnamiddag eerstejaars	2022-02-24T14:00:00Z	2022-02-24T15:30:00Z	https://www.facebook.com/events/494473748861646?ref=newsfeed	First-year students	Tiensestraat 115 Leuven	Alma 1		
512	Info Event 180 Degrees Consulting Leuven	2022-02-21T19:30:00Z	2022-02-21T21:30:00Z	https://www.facebook.com/events/2601676423310486	Education, Workshop, Lecture, Career	Tiensestraat 41 , 3000 Leuven	Aula Zeger van Hee - DV1 91.56	50.87794246222733	4.704710291323839
513	Internships about the EU 	2022-02-22T19:00:00Z	2022-02-22T22:00:00Z	https://www.facebook.com/events/1064599244387638/	Education, Career	Erasmustuin	MSI 1 00.08		
514	Get 2 know BEST 	2022-02-21T19:00:00Z	2022-02-21T22:55:00Z	https://fb.me/e/37be6fp8f	International	Kasteelpark Arenberg 41, 3001 Leuven	BEST office	50.861032263593685	4.683000491557299
515	BSST session 1: Deloitte - Negotiation Skills	2022-03-02T18:00:00Z	2022-03-02T20:00:00Z	https://fb.me/e/2VxBSin1W	Career	Kasteelpark Arenberg 1, 3001 Heverlee	Arenbergkasteel	50.86314171831919	4.68346719592589
516	BSST session 2: Exellys - Peak performance	2022-03-09T18:00:00Z	2022-03-09T20:00:00Z	https://fb.me/e/2VxBSin1W	Career	Kasteelpark Arenberg 10, 3001 Heverlee	Thermotechnisch Instituut (TTI)	50.861098291311976	4.683314310012041
517	14e Vlaamse Improcup	2022-03-03T19:00:00Z	2022-03-03T22:00:00Z	https://fb.me/e/2aaUApknH	Culture	Pieter De Somer Aula, Charles Deberiotstraat 24, 3000 Leuven	Pieter De Somer Aula		
518	Doop 1e jaars	2022-03-07T12:30:00Z	2022-03-07T17:30:00Z	https://fb.me/e/2YUTDNPPi	First-year students		Trappen voor Alma 3		
519	Get to know Apolloon	2022-02-22T18:00:00Z	2022-02-22T20:00:00Z	https://fb.me/e/exprtRhmz			GBDN 01.01		
520	BSST session 3: Johnson & Johnson - Diversity & Inclusion 	2022-03-16T18:00:00Z	2022-03-16T20:00:00Z	https://fb.me/e/2VxBSin1W	Career	Kasteelpark Arenberg 10, 3001 Heverlee	Thermotechnisch Instituut	50.86110675639747	4.683343814311205
521	BSST session 4: Lanark - Time Management	2022-03-23T18:00:00Z	2022-03-23T20:00:00Z	https://fb.me/e/2VxBSin1W	Career	Kasteelpark Arenberg 20, 3001 Heverlee	Aula Jozef Heuts, Landbouwinstituut	50.86357510971871	4.687270568309008
522	BSST session 5: Sweco - Personal Branding	2022-03-28T17:00:00Z	2022-03-28T19:00:00Z	https://fb.me/e/2VxBSin1W	Career	Kasteelpark Arenberg 10, 3001 Leuven	Thermotechnisch Instituut	50.86107628208296	4.683311627803026
523	Think Abroad Month - Around the World	2022-03-24T20:00:00Z	2022-03-24T22:00:00Z	https://fb.me/e/2b7GHw4R1					
524	Historia party - Welcome Back MotherFAKker	2022-02-22T19:00:00Z	2022-02-22T22:59:00Z	https://www.facebook.com/events/313074104117849	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.877272264811296	4.7080737814285145
525	Eerste Vergadering Eerstejaarsfeestje	2022-02-23T19:00:00Z	2022-02-23T21:00:00Z	https://www.facebook.com/events/1401388530316945	Workshop, First-year students	Blijde Inkomststraat 11	Historia Perma	50.87729257396551	4.708089874682604
526	Corona Birthday Fac	2022-02-20T22:00:00Z	2022-02-21T02:00:00Z	https://www.facebook.com/events/1132329097594577	Party	Zeelstraat 1, 3000 Leuven	't Archief live- en danscafé leuven	50.878240324651465	4.700268553195177
527	Diana's Kroegentocht	2022-02-24T18:30:00Z	2022-02-24T22:00:00Z	https://www.facebook.com/events/331049985702477	Party	Standonckstraat 4, 3000 Leuven	Thomas Stapleton		
528	Diana's Sweet Tropical TD	2022-03-10T21:00:00Z	2022-03-11T05:00:00Z	https://www.facebook.com/events/492346289080364	Party	 Kiekenstraat 6 3000 Leuven	Rumba & Co	50.87872096227587	4.700429485736071
529	Buizencantus	2022-02-21T18:30:00Z	2022-02-21T22:55:00Z	https://ekonomika.be/evenementen/buizencantus/	Cantus, Party	Tervuursevest 60, 3000 Leuven	Waaiberg		
530	Zware Buizencantus - met Zware Buizen	2022-02-23T18:30:00Z	2022-02-23T22:55:00Z	https://ekonomika.be/evenementen/zware-buizencantus/	Cantus, Party	Tiensestraat 51, 3000 Leuven	Recup		
531	Going International	2022-02-22T18:30:00Z	2022-02-22T22:55:00Z	https://ekonomika.be/evenementen/going-international/	International, Lecture, Career	Naamsestraat 59, 3000 Leuven	ZI 02.21		
532	Schaat TD	2022-02-24T21:00:00Z	2022-02-25T03:00:00Z	https://ekonomika.be/evenementen/schaats-td/	Sport, Party	Ondernemingenweg 1, 3000 Leuven	Ijsbaan Leuven		
533	Business IT Fair	2022-02-24T10:00:00Z	2022-02-24T13:00:00Z	https://ekonomika.be/evenementen/business-it-fair-2/	Career	Universiteitshal, 3000 Leuven	Jubileumzaal		
534	PAL Info Sessie	2022-02-24T18:00:00Z	2022-02-24T20:00:00Z	https://ekonomika.be/evenementen/pal-infosessie/	Education	Dekenstraat 2, 3000 Leuven	VHI		
535	Beursdebat	2022-02-28T18:30:00Z	2022-02-28T22:55:00Z	https://ekonomika.be/evenementen/beursdebat/	Lecture, Career	Andreas Vesaliusstraat 11, 3000 Leuven	Aula Vesalius		
536	Career Brunch II	2022-03-02T10:00:00Z	2022-03-02T14:00:00Z	https://ekonomika.be/evenementen/career-brunch-ii-3/	Career	Philipssite 6, 3001 Leuven	Sportoase		
537	Engineering Case Study Competition (ECSC)	2022-03-03T07:00:00Z	2022-03-03T20:00:00Z	https://fb.me/e/3T84V1u3o	Career	Kasteelpark Arenberg 10, 3001 Heverlee	Thermotechnisch Instituut (TTI)	50.861123686563346	4.683386729655443
538	Historia's Fantastic Cantus | Historia Feestweek	2022-02-28T19:00:00Z	2022-02-28T22:59:00Z	https://www.facebook.com/events/647109189951240	Cantus	Tiensestraat 51	Recup	50.87724857078685	4.704844401774584
539	The Red Wedding Ball | Historia Feestweek	2022-02-27T20:00:00Z	2022-02-28T02:00:00Z	https://www.facebook.com/events/655879805737965	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.87731965282406	4.708079145846544
540	Health of Tomorrow	2022-03-01T19:00:00Z	2022-03-01T21:00:00Z	https://fb.me/e/2PtwusApM	Education, Lecture	Parkstraat 51	Aula Jean Monnet		
541	Meat's back on the Menu eetverkoop | Historia Feestweek	2022-02-28T11:30:00Z	2022-02-28T13:00:00Z	https://www.facebook.com/events/370585984881168	Culinary	Erasmusplein	Achter Fakbar Letteren	50.87742796810072	4.708229349551378
542	Wies Degraeve on campus: discussion evening on human rights	2022-02-23T19:00:00Z	2022-02-23T21:00:00Z	https://www.facebook.com/events/972632016714808	International, Lecture	Dekenstraat 2 3000 Leuven	Aula 02.29 VHI	50.87472339569863	4.7074246868469105
543	Saharantus	2022-02-28T19:00:00Z	2022-03-01T00:00:00Z	https://www.wina.be/nl/evenementen/2022-saharantus/	Cantus		PAVO		
544	Barbarbarbarbarbarbar	2022-03-02T21:00:00Z	2022-03-03T04:00:00Z	https://www.wina.be/en/evenementen/barbarbarbarbarbarbar/	Party		Alma 3		
545	Tandem Night by ESN Leuven	2022-02-25T19:00:00Z	2022-02-25T22:00:00Z	https://fb.me/e/4zP1UlDOA	Culture, International		Ambiorix		
546	Running Session by ESN Leuven	2022-02-23T18:00:00Z	2022-02-23T20:00:00Z	https://fb.me/e/4ZnnHT1qC	Sport, International		KU Leuven Sports Centre		
547	Beer Tasting by ESN Leuven	2022-02-27T20:00:00Z	2022-02-27T22:00:00Z	https://fb.me/e/2ccjPwqNu	Culture, International		Beer Corner		
548	Paris Weekend Trip by ESN Leuven	2022-03-04T11:00:00Z	2022-03-06T20:00:00Z	https://fb.me/e/2Q0fSlFYc	International		Paris, France		
549	Triple Cantus by ESN Leuven	2022-03-08T07:30:00Z	2022-03-08T22:00:00Z	https://fb.me/e/2TR0DYFua	Cantus, International		Ambiorix		
550	M&A Workshop - Deloitte	2022-03-01T17:00:00Z	2022-03-01T21:00:00Z	https://www.facebook.com/events/320197783408328/	Workshop	Deloitte Gateway Building			
551	Bedankingsfeestje 24 urenloop	2022-03-08T21:00:00Z	2022-03-09T03:00:00Z	https://fb.me/e/nRM8nDEgX	Sport, Party		De Sportzak		
552	Het Solar Team rekruteert! Infosessie Groep T	2022-02-28T19:00:00Z	2022-02-28T21:00:00Z	https://fb.me/e/17YVDTj0S	Education, Career	Andreas Vesaliusstraat 13, 3000 Leuven	Campus Groep T	50.874824946935234	4.707526610789476
553	Het Solar Team rekruteert! Online infosessie	2022-03-02T19:00:00Z	2022-03-02T22:00:00Z	https://fb.me/e/20trvELJc	Education, Career		Online		
554	Het Solar Team rekruteert! Infosessie Theokot	2022-03-03T19:00:00Z	2022-03-03T22:00:00Z	https://fb.me/e/1WUmeyGad	Education, Career	Kasteelpark Arenberg 41, 3001 Leuven	Theokot	50.86134377816269	4.6840787395812855
555	Lord of the Drinks: The Return of the Ballenbad | Historia Feestweek	2022-03-01T20:00:00Z	2022-03-01T22:59:00Z	https://www.facebook.com/events/1353718628413125	Party	Blijde Inkomststraat 11	Fakbar Letteren	50.8772858042484	4.708057688174425
556	 Cultural day trip	2022-03-05T08:00:00Z	2022-03-05T20:00:00Z	https://www.facebook.com/events/388683753023305	Culture, International	Grote Markt, 1000 Brussel	Brussels	50.84656147307634	4.351677940783678
557	Psychofamilycantus	2022-03-01T18:30:00Z	2022-03-02T00:00:00Z	https://www.facebook.com/events/642349433705764	Cantus, First-year students	Tervuursevest 60, 3000 Leuven	De Waaiberg		
558	Beer Pong Tournament by ESN Leuven	2022-02-26T19:00:00Z	2022-02-26T21:00:00Z	https://fb.me/e/4tQkemvan	Party, International		Ambiorix		
559	Hedwings eetverkoop | Historia Feestweek	2022-03-02T11:30:00Z	2022-03-02T13:30:00Z	https://www.facebook.com/events/648689693012857	Culinary		Fakbar Letteren	50.87750920439309	4.708046959338366
560	Muffinman Eetverkoop | Historia Feestweek	2022-03-01T14:30:00Z	2022-03-01T16:00:00Z	https://www.facebook.com/events/685371115809853	Culinary		MSI	50.8775633618427	4.708004043994127
561	Rekruteringsavond Quivr	2022-03-03T19:00:00Z	2022-03-03T21:00:00Z				AGORA 03.A01 - Machu Picchu		
562	Snape's Potion Class - Cocktailworkshop | Historia Feestweek	2022-03-02T19:30:00Z	2022-03-02T22:00:00Z	https://www.facebook.com/events/302329978466013	Culinary, Workshop	Blijde Inkomsstraat 11	Historia Perma	50.877312883110875	4.708111332354723
563	Meet & Join ESN Leuven	2022-03-02T19:00:00Z	2022-03-02T21:00:00Z	https://fb.me/e/4rMOXgKb9	International		Beer Corner		
564	Second Breakfast - sale | Historia Feestweek	2022-03-02T23:30:00Z	2022-03-03T01:30:00Z	https://www.facebook.com/events/679587509725510	Culinary	Erasmusplein 1	MSI	50.877543052806466	4.707961128649889
565	Infoavond: Get to know BeMSA	2022-03-02T19:00:00Z	2022-03-02T21:00:00Z	https://fb.me/e/1vAJ9TOhz	Education, Charity, International, First-year students	Erasmusplein 2 Leuven	MSI 1 00.14		
566	Historia's Fantastische Filmfestijn | Historia Feestweek	2022-03-03T19:00:00Z	2022-03-03T22:00:00Z	https://www.facebook.com/events/1163227984480843	Culture	Blijde Inkomststraat 11	Historia Perma	50.877312883110875	4.708122061190783
567	Neo4j Workshop by Dotdash	2022-03-17T18:00:00Z	2022-03-17T20:00:00Z	https://www.eventbrite.co.uk/e/neo4j-emergent-workshop-by-dotdash-tickets-278255879827?aff=quivr	Workshop	Naamsestraat 69, 3000 Leuven	Huis de Munter (HOGM)		
568	Inzamelactie	2022-03-14T11:00:00Z	2022-03-14T15:00:00Z	https://www.wina.be/nl/evenementen/2022-inzamelactie-2/	Charity		Foyer A		
569	Pyjamabar	2022-03-16T21:00:00Z	2022-03-17T04:00:00Z	https://www.wina.be/nl/evenementen/2022-ejw-bar/	Party		Alma 3		
571	Bloedserieusquiz	2022-03-07T19:00:00Z	2022-03-07T22:30:00Z	https://www.facebook.com/events/3214591928824597/	Charity, Quiz	Kardinaal Mercierlaan 46	OHL stadion 'Den Dreef'	50.86803068142265	4.693874166903673
572	QUIZzical³	2022-03-10T18:00:00Z	2022-03-10T22:00:00Z	https://www.facebook.com/events/495811271956851	Education, Culture, Quiz, First-year students	Andreas Vesaliusstraat 11, 3000 Leuven	Aula Vesalius	50.87546809962852	4.708309815821825
573	Galabal NFK: roaring 20's edition	2022-03-23T19:00:00Z	2022-03-24T03:00:00Z		Party	Muntstraat 5, 3000 Leuven	MusiCafe		
574	Carnaval Quiz	2022-03-09T17:30:00Z	2022-03-09T20:30:00Z	https://fb.me/e/2fQsYyEiT	Culture, Quiz		200L 0.06		
575	Ghent City Trip by ESN Leuven	2022-03-12T08:00:00Z	2022-03-12T19:15:00Z		Culture, International		Ghent, Belgium		
576	European Board Game Night 	2022-03-08T19:00:00Z	2022-03-08T21:00:00Z	https://www.facebook.com/events/932798007402587	Culture, Charity	Naamsestraat 49 	Noir Coffeebar 		
577	LCMSA OPEN EVENT// Onderhandelen in de event- en muzieksector	2022-03-09T18:30:00Z	2022-03-09T21:00:00Z	https://www.facebook.com/events/1010215919580436?acontext=%7B%22event_action_history%22%3A[%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22your_upcoming_events_unit%22%2C%22surface%22%3A%22bookmark%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22left_rail%22%2C%22surface%22%3A%22bookmark%22%7D%2C%7B%22extra_data%22%3A%22%22%2C%22mechanism%22%3A%22your_upcoming_events_unit%22%2C%22surface%22%3A%22bookmark%22%7D]%2C%22ref_notif_type%22%3Anull%7D	Education, Lecture	Parkstraat 51 , 3000 Leuven	Aula Jean Monnet (AP.01.30)		
578	By Order Of Historia - Eerstejaarsfeestje	2022-03-08T19:00:00Z	2022-03-08T22:59:00Z	https://www.facebook.com/events/1348464845666934	Party, First-year students	Blijde Inkomststraat 11	Fakbar Letteren	50.87733657710263	4.708143518862902
579	Historia FIFA-tournament	2022-03-10T18:30:00Z	2022-03-10T21:30:00Z	https://www.facebook.com/events/719211555781112	Sport	Blijde Inkomststraat 11	Historia Perma	50.87729934368155	4.708089874682604
580	Beer Basement by ESN Leuven	2022-03-12T21:00:00Z	2022-03-12T23:00:00Z		Party, International		Waaiberg Leuven		
581	Infosessie Praesidium Historia	2022-03-09T17:00:00Z	2022-03-09T19:00:00Z	https://www.facebook.com/events/1719297871749126	Workshop	Erasmusplein 1	MSI 1.28	50.877617519229275	4.707843111453234
582	Data Science & AI Career Night	2022-03-23T18:30:00Z	2022-03-23T21:00:00Z	https://lnkd.in/ewtvbhbu		Edward van Evenstraat 4, 3000 Leuven	Couvreur (Agora)		
583	Beer Tasting by ESN Leuven	2022-03-13T20:00:00Z	2022-03-13T22:00:00Z	https://fb.me/e/1I7r6eC7r	Culture, International		Beer Corner		
